"fk_lieu","lieu_naissance","eff","geo_coord"
http://www.wikidata.org/entity/Q110989,Maaseik,1,Point(5.785555555 51.101944444)
http://www.wikidata.org/entity/Q111202,Gualtieri,1,Point(10.633333333 44.9)
http://www.wikidata.org/entity/Q1114427,Karak District,1,Point(71.083333333 33.133333333)
http://www.wikidata.org/entity/Q1118523,Chera,1,Point(-0.9729021 39.5931474)
http://www.wikidata.org/entity/Q1127495,Lajoskomárom,1,Point(18.339319444 46.842111111)
http://www.wikidata.org/entity/Q112813,Durango,1,Point(-104.654444444 24.022777777)
http://www.wikidata.org/entity/Q1134176,California,1,Point(-79.8972 40.0653)
http://www.wikidata.org/entity/Q1138465,Cradock,1,Point(25.6175 -32.165)
http://www.wikidata.org/entity/Q1138781,Bréhémont,1,Point(0.355555555 47.295)
http://www.wikidata.org/entity/Q1138904,Kingdom of Afghanistan,1,Point(65.0 33.0)
http://www.wikidata.org/entity/Q114,Kenya,1,Point(38.0 0.1)
http://www.wikidata.org/entity/Q11445,Malang,1,Point(112.62 -7.98)
http://www.wikidata.org/entity/Q1144518,Great Barrington,1,Point(-73.3625 42.1958)
http://www.wikidata.org/entity/Q11449,Pasuruan,1,Point(112.906477777 -7.640622222)
http://www.wikidata.org/entity/Q1145574,Jackson Heights,1,Point(-73.886944 40.751389)
http://www.wikidata.org/entity/Q1146736,Kilingi-Nõmme,1,Point(24.961388888 58.149722222)
http://www.wikidata.org/entity/Q11477,Bantul,1,Point(110.334111 -7.884611)
http://www.wikidata.org/entity/Q115,Ethiopia,1,Point(40.0 9.0)
http://www.wikidata.org/entity/Q1151066,Mukono District,1,Point(32.7599 0.0975)
http://www.wikidata.org/entity/Q1152867,Montesquieu-Volvestre,1,Point(1.229722222 43.207777777)
http://www.wikidata.org/entity/Q1153945,Jerez de los Caballeros,1,Point(-6.773027777 38.320805555)
http://www.wikidata.org/entity/Q115403,Manzanillo,1,Point(-77.108611111 20.339722222)
http://www.wikidata.org/entity/Q115434,Villa Clara Province,1,Point(-79.9542 22.4053)
http://www.wikidata.org/entity/Q1154512,San Francisco Morazán,1,Point(-89.049733333 14.179272222)
http://www.wikidata.org/entity/Q115465,Ciego de Ávila,1,Point(-78.763055555 21.848055555)
http://www.wikidata.org/entity/Q1156111,Kumenan,1,Point(133.960833333 34.929222222)
http://www.wikidata.org/entity/Q1159,Andhra Pradesh,1,Point(80.516488888 16.514)
http://www.wikidata.org/entity/Q11592,Sonoma,1,Point(-122.458888888 38.288888888)
http://www.wikidata.org/entity/Q116423012,Tarragona City,1,Point(1.25 41.11667)
http://www.wikidata.org/entity/Q1168,Chhattisgarh,1,Point(81.6 21.27)
http://www.wikidata.org/entity/Q117,Ghana,1,Point(-1.08 8.03)
http://www.wikidata.org/entity/Q117040,Santiago de Cuba,1,Point(-75.829444444 20.021666666)
http://www.wikidata.org/entity/Q1171,Goa,1,Point(74.043333 15.401944)
http://www.wikidata.org/entity/Q117186,Pontecorvo,1,Point(13.6676 41.4626)
http://www.wikidata.org/entity/Q11720,Shenyang,1,Point(123.428055555 41.8025)
http://www.wikidata.org/entity/Q11725,Chongqing,1,Point(106.506944444 29.55)
http://www.wikidata.org/entity/Q11736,Tianjin,1,Point(117.205555555 39.146666666)
http://www.wikidata.org/entity/Q11746,Wuhan,1,Point(114.288055555 30.587222222)
http://www.wikidata.org/entity/Q117625,Yurimaguas,1,Point(-76.083333333 -5.9)
http://www.wikidata.org/entity/Q117676,Viseu,1,Point(-7.913888888 40.6575)
http://www.wikidata.org/entity/Q117714,Anambra State,1,Point(7.0 6.333333333)
http://www.wikidata.org/entity/Q11779582,Middleton-by-Youlgrave,1,Point(-1.709 53.165)
http://www.wikidata.org/entity/Q1182166,Hanover,1,Point(-76.9847 39.8072)
http://www.wikidata.org/entity/Q1183,Puerto Rico,1,Point(-66.5 18.25)
http://www.wikidata.org/entity/Q11833732,"Raków, Wrocław County",1,Point(17.28055556 51.16888889)
http://www.wikidata.org/entity/Q1184891,Sharon,1,Point(-80.5 41.2333)
http://www.wikidata.org/entity/Q1185134,Nagyberény,1,Point(18.168411111 46.7978)
http://www.wikidata.org/entity/Q1185203,Spalding,1,Point(-0.1529 52.7858)
http://www.wikidata.org/entity/Q11878961,Velké Zboží,1,Point(15.1014 50.1644)
http://www.wikidata.org/entity/Q1188987,Băsești,1,Point(23.146224 47.480591)
http://www.wikidata.org/entity/Q1189434,Dennis Port,1,Point(-70.1367 41.6639)
http://www.wikidata.org/entity/Q11903342,Östersundom Manor,1,Point(25.193056 60.258611)
http://www.wikidata.org/entity/Q1196536,Luanzhou,1,Point(118.704 39.741)
http://www.wikidata.org/entity/Q11967,Huesca,1,Point(-0.408897222 42.1401)
http://www.wikidata.org/entity/Q1196709,Gucheng County,1,Point(115.9651 37.3472)
http://www.wikidata.org/entity/Q11972,Aargau,1,Point(8.11 47.418)
http://www.wikidata.org/entity/Q1197387,Wangkui County,1,Point(126.47588 46.8317)
http://www.wikidata.org/entity/Q1198373,Wulian County,1,Point(119.208322222 35.750002777)
http://www.wikidata.org/entity/Q1198655,Minquan County,1,Point(115.14449 34.65077)
http://www.wikidata.org/entity/Q1198730,Luoshan County,1,Point(114.52461 32.20256)
http://www.wikidata.org/entity/Q1199498,Shuangfeng County,1,Point(112.19113 27.45951)
http://www.wikidata.org/entity/Q1201519,Jia County,1,Point(110.4889 38.02035)
http://www.wikidata.org/entity/Q1201712,Yanchi County,1,Point(107.40002 37.7842)
http://www.wikidata.org/entity/Q1204,Illinois,1,Point(-89.250277777 40.000277777)
http://www.wikidata.org/entity/Q1207056,Devrek,1,Point(31.955157 41.219552)
http://www.wikidata.org/entity/Q1207108,Gongzhuling,1,Point(124.80883 43.50359)
http://www.wikidata.org/entity/Q120730,Kyoto Prefecture,1,Point(135.755583333 35.021027777)
http://www.wikidata.org/entity/Q1207479,Watertown,1,Point(-88.716666666 43.2)
http://www.wikidata.org/entity/Q12075,Vilassar de Dalt,1,Point(2.3592879 41.5163595)
http://www.wikidata.org/entity/Q121157,Mashhad,1,Point(59.605923055 36.297494444)
http://www.wikidata.org/entity/Q12136280,Ordoreanu,1,Point(25.893435 44.363867)
http://www.wikidata.org/entity/Q121378,Corfu,1,Point(19.87 39.6)
http://www.wikidata.org/entity/Q12153,Vilafant,1,Point(2.937935 42.246755)
http://www.wikidata.org/entity/Q121645,Manspach,1,Point(7.105277777 47.616388888)
http://www.wikidata.org/entity/Q1218696,Bressols,1,Point(1.338055555 43.968055555)
http://www.wikidata.org/entity/Q12229142,Ain Qani,1,Point(35.613888888 33.65)
http://www.wikidata.org/entity/Q12246,Huelva,1,Point(-6.95 37.25)
http://www.wikidata.org/entity/Q12247840,Nahya,1,Point(31.127893 30.047813)
http://www.wikidata.org/entity/Q12258,Sabadell,1,Point(2.1075 41.548333333)
http://www.wikidata.org/entity/Q122607,Bow,1,Point(-0.0288 51.5298)
http://www.wikidata.org/entity/Q1226766,La Chapelle-Gaugain,1,Point(0.680555555 47.798888888)
http://www.wikidata.org/entity/Q122723,Osaka Prefecture,1,Point(135.519861111 34.686333333)
http://www.wikidata.org/entity/Q12273,Gijón,1,Point(-5.67732 43.52931)
http://www.wikidata.org/entity/Q1228829,Portsea Island,1,Point(-1.07 50.8025)
http://www.wikidata.org/entity/Q122892,Bromley,1,Point(0.018305555 51.406444444)
http://www.wikidata.org/entity/Q12304245,Brahesborg,1,Point(9.95167 55.2803)
http://www.wikidata.org/entity/Q12306301,Christinelund,1,Point(12.0751 55.1191)
http://www.wikidata.org/entity/Q12308935,Drenderupgård,1,Point(9.35056 55.4069)
http://www.wikidata.org/entity/Q12317211,Hornborg,1,Point(9.6647 55.8547)
http://www.wikidata.org/entity/Q1231816,Plaka,1,Point(23.730555555 37.972222222)
http://www.wikidata.org/entity/Q12330271,Ommestrup,1,Point(10.395833333 56.326388888)
http://www.wikidata.org/entity/Q12330476,Orup,1,Point(12.0778 55.2081)
http://www.wikidata.org/entity/Q123627,Stepney,1,Point(-0.0462 51.5152)
http://www.wikidata.org/entity/Q123709,Dundee,1,Point(-2.97 56.464)
http://www.wikidata.org/entity/Q124204,Bethnal Green,1,Point(-0.066 51.5275)
http://www.wikidata.org/entity/Q1242400,Ermua,1,Point(-2.5025 43.186666666)
http://www.wikidata.org/entity/Q1242808,Stalbridge,1,Point(-2.38 50.96)
http://www.wikidata.org/entity/Q124394,Highbury,1,Point(-0.097 51.552)
http://www.wikidata.org/entity/Q12442,Mislata,1,Point(-0.4160286 39.4747357)
http://www.wikidata.org/entity/Q1245018,Devonport,1,Point(-4.172777777 50.3725)
http://www.wikidata.org/entity/Q1247815,Petersfield,1,Point(-0.934530555 51.003769444)
http://www.wikidata.org/entity/Q12491416,Ketandan,1,Point(110.640833333 -7.695277777)
http://www.wikidata.org/entity/Q1249656,Street,1,Point(-2.7381 51.1235)
http://www.wikidata.org/entity/Q1250999,Testour,1,Point(9.45 36.55)
http://www.wikidata.org/entity/Q1256428,Líbano,1,Point(-75.061111111 4.920555555)
http://www.wikidata.org/entity/Q125905,Kimberley,1,Point(24.763888888 -28.738333333)
http://www.wikidata.org/entity/Q126084,Acre,1,Point(35.083888888 32.926111111)
http://www.wikidata.org/entity/Q12609229,Ungchi-myeon,1,Point(127.02081 34.70412)
http://www.wikidata.org/entity/Q1263751,Doda,1,Point(75.57 33.13)
http://www.wikidata.org/entity/Q126579,Stansted Mountfitchet,1,Point(0.198 51.898)
http://www.wikidata.org/entity/Q12662552,Laukininkai,1,Point(25.628 55.147)
http://www.wikidata.org/entity/Q126661,Metairie,1,Point(-90.1775 29.997777777)
http://www.wikidata.org/entity/Q12669667,Plaškiai,1,Point(21.722 55.183)
http://www.wikidata.org/entity/Q126805,St. Catharines,1,Point(-79.233333333 43.183333333)
http://www.wikidata.org/entity/Q12724,Ticino,1,Point(8.816666666 46.316666666)
http://www.wikidata.org/entity/Q127264,Yamaguchi Prefecture,1,Point(131.470277777 34.186111111)
http://www.wikidata.org/entity/Q12738716,Puerto Sastre,1,Point(-57.983333333 -22.1)
http://www.wikidata.org/entity/Q12749630,Krushë e Madhe,1,Point(20.6361 42.3181)
http://www.wikidata.org/entity/Q127623,Vantaa,1,Point(25.040277777 60.294444444)
http://www.wikidata.org/entity/Q128069,Syracuse,1,Point(-76.144423 43.046899)
http://www.wikidata.org/entity/Q12810206,Kandilli,1,Point(29.057777777 41.073055555)
http://www.wikidata.org/entity/Q12812,Tortosa,1,Point(0.521111111 40.8125)
http://www.wikidata.org/entity/Q128133,Niagara Falls,1,Point(-79.016944 43.093889)
http://www.wikidata.org/entity/Q128147,Kingston upon Hull,1,Point(-0.3325 53.744444444)
http://www.wikidata.org/entity/Q128244,Waco,1,Point(-97.155833333 31.551388888)
http://www.wikidata.org/entity/Q12830714,Kulundu,1,Point(69.64305556 40.10694444)
http://www.wikidata.org/entity/Q12833513,Homer,1,Point(-82.519 40.2527)
http://www.wikidata.org/entity/Q12862695,Bodbiskhevi,1,Point(45.946388888 41.590278055)
http://www.wikidata.org/entity/Q1288434,Condorcanqui Province,1,Point(-77.9 -4.583055555)
http://www.wikidata.org/entity/Q1291,Bron,1,Point(4.913055555 45.738611111)
http://www.wikidata.org/entity/Q12912978,Oosterhout,1,Point(4.8567 51.6433)
http://www.wikidata.org/entity/Q129286,British Raj,1,Point(88.337777777 22.541111111)
http://www.wikidata.org/entity/Q1294414,Wojczyce,1,Point(16.688125 51.139694444)
http://www.wikidata.org/entity/Q1295,Dortmund,1,Point(7.465277777 51.513888888)
http://www.wikidata.org/entity/Q12992,Oudenaarde,1,Point(3.6 50.85)
http://www.wikidata.org/entity/Q12996,Ostend,1,Point(2.919444444 51.225833333)
http://www.wikidata.org/entity/Q130290,Hyōgo Prefecture,1,Point(135.183083333 34.69125)
http://www.wikidata.org/entity/Q13030,Curicó,1,Point(-71.2394 -34.9854)
http://www.wikidata.org/entity/Q13112066,Chettuva,1,Point(76.051386 10.520967)
http://www.wikidata.org/entity/Q131127,Banja Luka,1,Point(17.1925 44.7725)
http://www.wikidata.org/entity/Q13122,Dendermonde,1,Point(4.0981 51.03123)
http://www.wikidata.org/entity/Q131429,Oaxaca de Juárez,1,Point(-96.725277777 17.060555555)
http://www.wikidata.org/entity/Q131491,Brighton,1,Point(-0.1375 50.820833333)
http://www.wikidata.org/entity/Q131620,Natal,1,Point(-35.208888888 -5.795)
http://www.wikidata.org/entity/Q131638,Shkodër,1,Point(19.5 42.066666666)
http://www.wikidata.org/entity/Q131694,Aden,1,Point(45.033333333 12.8)
http://www.wikidata.org/entity/Q13206804,Sabay,1,Point(50.300922 55.993177)
http://www.wikidata.org/entity/Q13217328,Andkhoy,1,Point(65.11666667 36.95)
http://www.wikidata.org/entity/Q132278,Bad Windsheim,1,Point(10.416666666 49.5)
http://www.wikidata.org/entity/Q1323073,Freeport,1,Point(-73.5869 40.6539)
http://www.wikidata.org/entity/Q1323405,Kapsabet,1,Point(35.1 0.2)
http://www.wikidata.org/entity/Q132679,Willemstad,1,Point(-68.935 12.108)
http://www.wikidata.org/entity/Q132830,Douala,1,Point(9.7 4.05)
http://www.wikidata.org/entity/Q132972,Velsk,1,Point(42.1 61.066666666)
http://www.wikidata.org/entity/Q1330668,Shelter Island,1,Point(-72.350833333 41.078055555)
http://www.wikidata.org/entity/Q133116,Hamilton,1,Point(-79.869166666 43.256666666)
http://www.wikidata.org/entity/Q133118,Şanlıurfa,1,Point(38.791666666 37.158333333)
http://www.wikidata.org/entity/Q1335408,Taihu County,1,Point(116.30043 30.45369)
http://www.wikidata.org/entity/Q13375,Pisa,1,Point(10.4 43.716666666)
http://www.wikidata.org/entity/Q13376,Pistoia,1,Point(10.916666666 43.933333333)
http://www.wikidata.org/entity/Q133865,Changhua County,1,Point(120.533333333 23.933333333)
http://www.wikidata.org/entity/Q13388983,Barmen,1,Point(7.19167 51.2694)
http://www.wikidata.org/entity/Q13403152,Loenen aan de Vecht,1,Point(5.0222 52.2103)
http://www.wikidata.org/entity/Q1341,Tolyatti,1,Point(49.416666666 53.516666666)
http://www.wikidata.org/entity/Q134121,Namur,1,Point(4.866666666 50.466666666)
http://www.wikidata.org/entity/Q1342668,Bairin Right Banner,1,Point(118.67202 43.5247)
http://www.wikidata.org/entity/Q134291,Mersin,1,Point(34.616666666 36.8)
http://www.wikidata.org/entity/Q13437,Benevento,1,Point(14.783333333 41.133333333)
http://www.wikidata.org/entity/Q1344058,Grombalia,1,Point(10.5 36.61)
http://www.wikidata.org/entity/Q134494,Győr,1,Point(17.634444444 47.684166666)
http://www.wikidata.org/entity/Q134509,Port Said,1,Point(32.306111111 31.2625)
http://www.wikidata.org/entity/Q134663,Gryazi,1,Point(39.933333333 52.5)
http://www.wikidata.org/entity/Q134740,Davlekanovo,1,Point(55.033333333 54.216666666)
http://www.wikidata.org/entity/Q1348760,Shiraoi,1,Point(141.355888888 42.551222222)
http://www.wikidata.org/entity/Q1349217,Westport,1,Point(171.599 -41.755)
http://www.wikidata.org/entity/Q1352,Chennai,1,Point(80.275 13.0825)
http://www.wikidata.org/entity/Q135466,Dubna,1,Point(37.15 56.75)
http://www.wikidata.org/entity/Q135484,Sha'ar HaAmakim,1,Point(35.111666666 32.721944444)
http://www.wikidata.org/entity/Q135686,Yeniseysk,1,Point(92.133333333 58.466666666)
http://www.wikidata.org/entity/Q13573,Torroella de Montgrí,1,Point(3.128611111 42.043888888)
http://www.wikidata.org/entity/Q135744,Galveston,1,Point(-94.7977778 29.3013889)
http://www.wikidata.org/entity/Q135818,Brezová pod Bradlom,1,Point(17.537222222 48.665277777)
http://www.wikidata.org/entity/Q1358351,Fondón,1,Point(-2.858333333 36.979166666)
http://www.wikidata.org/entity/Q1361,Hyderabad,1,Point(78.474722222 17.361666666)
http://www.wikidata.org/entity/Q13641,La Cellera de Ter,1,Point(2.620736 41.968291)
http://www.wikidata.org/entity/Q136411,Zhukovka,1,Point(33.728055555 53.533888888)
http://www.wikidata.org/entity/Q1365107,Rombo District,1,Point(37.46666667 -3.01666667)
http://www.wikidata.org/entity/Q13666,Messina,1,Point(15.554166666 38.193611111)
http://www.wikidata.org/entity/Q1368165,Esperanza,1,Point(-60.931666666 -31.448888888)
http://www.wikidata.org/entity/Q1370,Virginia,1,Point(-79.0 37.5)
http://www.wikidata.org/entity/Q1371,West Virginia,1,Point(-80.5 39.0)
http://www.wikidata.org/entity/Q13725,Xirivella,1,Point(-0.426666666 39.465555555)
http://www.wikidata.org/entity/Q1374035,Honaker,1,Point(-81.9736 37.0169)
http://www.wikidata.org/entity/Q1374295,Pearisburg,1,Point(-80.7325 37.3292)
http://www.wikidata.org/entity/Q1375266,Wytheville,1,Point(-81.0869 36.9478)
http://www.wikidata.org/entity/Q1376559,Stony Brook,1,Point(-73.128333333 40.906388888)
http://www.wikidata.org/entity/Q1376645,Orange,1,Point(-78.1097 38.2458)
http://www.wikidata.org/entity/Q1380511,Gloversville,1,Point(-74.35 43.05)
http://www.wikidata.org/entity/Q138338,New Brunswick,1,Point(-74.444444444 40.486666666)
http://www.wikidata.org/entity/Q138391,Paterson,1,Point(-74.163055555 40.915555555)
http://www.wikidata.org/entity/Q1384899,Mûrs-Erigné,1,Point(-0.537222222 47.398611111)
http://www.wikidata.org/entity/Q13855,Vic,1,Point(2.254575 41.930379)
http://www.wikidata.org/entity/Q1387,Rhode Island,1,Point(-71.5 41.7)
http://www.wikidata.org/entity/Q1388877,Lyndon,1,Point(-72.0075179 44.5450155)
http://www.wikidata.org/entity/Q13917,Île-de-France,1,Point(2.3176 48.8522)
http://www.wikidata.org/entity/Q13934,Rubí,1,Point(2.0325 41.493333333)
http://www.wikidata.org/entity/Q1394899,Khunzakhsky District,1,Point(46.708361111 42.546361111)
http://www.wikidata.org/entity/Q139497,Westmount,1,Point(-73.600555555 45.481388888)
http://www.wikidata.org/entity/Q139564,Atlantic City,1,Point(-74.425 39.3625)
http://www.wikidata.org/entity/Q1397,Ohio,1,Point(-82.5 40.5)
http://www.wikidata.org/entity/Q139918,Waikato,1,Point(175.333333333 -37.5)
http://www.wikidata.org/entity/Q141358,Lyubertsy,1,Point(37.894444444 55.678333333)
http://www.wikidata.org/entity/Q141705,Amos,1,Point(-78.116666666 48.566666666)
http://www.wikidata.org/entity/Q141873,Saint-Hyacinthe,1,Point(-72.95 45.616666666)
http://www.wikidata.org/entity/Q1419584,Livonia Governorate,1,Point(24.106944444 56.9475)
http://www.wikidata.org/entity/Q142402,Normandin,1,Point(-72.5333 48.8333)
http://www.wikidata.org/entity/Q1426899,Flakstadøya,1,Point(13.3 68.066666666)
http://www.wikidata.org/entity/Q142965,Portuguese Timor,1,Point(125.583333 -8.55)
http://www.wikidata.org/entity/Q1430907,Cajeme,1,Point(-109.833333333 27.75)
http://www.wikidata.org/entity/Q14317,Oviedo,1,Point(-5.850277777 43.3625)
http://www.wikidata.org/entity/Q143227,Saint-Georges,1,Point(-70.666666666 46.116666666)
http://www.wikidata.org/entity/Q143297,Istra,1,Point(36.866666666 55.916666666)
http://www.wikidata.org/entity/Q1435,Zagreb,1,Point(15.977222222 45.813055555)
http://www.wikidata.org/entity/Q1438830,Fort William,1,Point(-89.28 48.38)
http://www.wikidata.org/entity/Q1441329,Hernani,1,Point(-1.9749167 43.2661645)
http://www.wikidata.org/entity/Q1441359,San Martín,1,Point(-73.698611111 3.696944444)
http://www.wikidata.org/entity/Q1441937,Ituango,1,Point(-75.763611111 7.171111111)
http://www.wikidata.org/entity/Q144209,Kamyshlov,1,Point(62.716666666 56.85)
http://www.wikidata.org/entity/Q14422,Huasco,1,Point(-71.216666666 -28.45)
http://www.wikidata.org/entity/Q144345,Kansk,1,Point(95.7 56.2)
http://www.wikidata.org/entity/Q14440,Iquique,1,Point(-70.1524 -20.2141)
http://www.wikidata.org/entity/Q14484,Las Condes,1,Point(-70.583333333 -33.416666666)
http://www.wikidata.org/entity/Q14494,Linares,1,Point(-71.5979 -35.8454)
http://www.wikidata.org/entity/Q145002,Trenčín,1,Point(18.040555555 48.894166666)
http://www.wikidata.org/entity/Q1455989,Freyenstein,1,Point(12.3539 53.2872)
http://www.wikidata.org/entity/Q1456,South Carolina,1,Point(-81.0 34.0)
http://www.wikidata.org/entity/Q145621,Kashin,1,Point(37.603888888 57.36)
http://www.wikidata.org/entity/Q14634,Makassar,1,Point(119.4361643 -5.1618599)
http://www.wikidata.org/entity/Q146351,Liberec,1,Point(15.05 50.766666666)
http://www.wikidata.org/entity/Q146356,Chomutov,1,Point(13.411111111 50.462777777)
http://www.wikidata.org/entity/Q146453,Kalush,1,Point(24.359722222 49.044166666)
http://www.wikidata.org/entity/Q14657,Vyborg,1,Point(28.749722222 60.710555555)
