"annee_naissance","fk_lieu","lieu_naissance","geo_coord"
1949,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.225555555 31.778888888)
1949,http://www.wikidata.org/entity/Q1342,Pittsburgh,Point(-80.0 40.441666666)
1949,http://www.wikidata.org/entity/Q956659,Masaka,Point(31.733888888 -0.333611111)
1949,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1949,http://www.wikidata.org/entity/Q1965,New Brunswick,Point(-66.0 46.6)
1949,http://www.wikidata.org/entity/Q1142,Alsace,Point(7.5 48.5)
1949,http://www.wikidata.org/entity/Q3630,Jakarta,Point(106.8275 -6.175)
1949,http://www.wikidata.org/entity/Q132499,Höchst,Point(8.546666666 50.098888888)
1949,http://www.wikidata.org/entity/Q183405,Safi,Point(-9.233333333 32.283333333)
1949,http://www.wikidata.org/entity/Q5083,Seattle,Point(-122.33207 47.60621)
1949,http://www.wikidata.org/entity/Q928,Philippines,Point(123.0 12.0)
1949,http://www.wikidata.org/entity/Q10305,Zaragoza,Point(-0.883333333 41.65)
1949,http://www.wikidata.org/entity/Q1011,Cape Verde,Point(-23.7 15.3)
1949,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1949,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
1949,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1949,http://www.wikidata.org/entity/Q21203,Aruba,Point(-69.97422388 12.51106253)
1949,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
1949,http://www.wikidata.org/entity/Q334906,Chachoengsao,Point(101.070277777 13.6875)
1949,http://www.wikidata.org/entity/Q996763,Piripiri,Point(-41.776944444 -4.272777777)
1949,http://www.wikidata.org/entity/Q506578,Baidoa,Point(43.65 3.116666666)
1949,http://www.wikidata.org/entity/Q3640,Ankara,Point(32.83869 39.93576)
1949,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1949,http://www.wikidata.org/entity/Q4229334,Komarovychi,Point(22.854722222 49.626388888)
1949,http://www.wikidata.org/entity/Q18426,The Bronx,Point(-73.873207 40.84676)
1949,http://www.wikidata.org/entity/Q1370,Virginia,Point(-79.0 37.5)
1949,http://www.wikidata.org/entity/Q9832,Eindhoven,Point(5.484166666 51.434444444)
1949,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
1949,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1949,http://www.wikidata.org/entity/Q257859,Cham,Point(12.665833333 49.218333333)
1949,http://www.wikidata.org/entity/Q104735,Belogorsk,Point(128.483333333 50.916666666)
1949,http://www.wikidata.org/entity/Q4165658,Kafr Saqr,Point(31.626111 30.796389)
1949,http://www.wikidata.org/entity/Q898,Omsk,Point(73.383333333 54.966666666)
1949,http://www.wikidata.org/entity/Q2211,Malmö,Point(13.021423031 55.593188589)
1949,http://www.wikidata.org/entity/Q976,Tomsk,Point(84.952222222 56.488611111)
1949,http://www.wikidata.org/entity/Q1272922,Ahvaz County,Point(48.65 31.25)
1949,http://www.wikidata.org/entity/Q1272922,Ahvaz County,Point(48.693888888 31.3275)
1949,http://www.wikidata.org/entity/Q3889,Maputo,Point(32.576388888 -25.915277777)
1949,http://www.wikidata.org/entity/Q574192,Greenville,Point(-82.385555555 34.844444444)
1949,http://www.wikidata.org/entity/Q37320,Cleveland,Point(-81.669722222 41.482222222)
1949,http://www.wikidata.org/entity/Q3718,Dakar,Point(-17.457222222 14.731944444)
1949,http://www.wikidata.org/entity/Q498560,Rotenburg an der Wümme,Point(9.410833333 53.111388888)
1949,http://www.wikidata.org/entity/Q9741,Ponerihouen,Point(165.4 -21.083333333)
1949,http://www.wikidata.org/entity/Q3141,Melbourne,Point(144.963055555 -37.814166666)
1949,http://www.wikidata.org/entity/Q198826,Yuryev-Polsky,Point(39.683333333 56.5)
1949,http://www.wikidata.org/entity/Q36,Poland,Point(19.0 52.0)
1949,http://www.wikidata.org/entity/Q11194,Sarajevo,Point(18.413055555 43.856388888)
1949,http://www.wikidata.org/entity/Q109535,Zutphen,Point(6.195 52.14)
1949,http://www.wikidata.org/entity/Q528530,Andújar,Point(-4.0505603 38.0392362)
1949,http://www.wikidata.org/entity/Q520369,Walsrode,Point(9.58525 52.8592)
1949,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1949,http://www.wikidata.org/entity/Q105084,Gliwice,Point(18.6498 50.3011)
1949,http://www.wikidata.org/entity/Q590130,Falkenberg,Point(13.949722222 52.816666666)
1949,http://www.wikidata.org/entity/Q569692,Hünfeld,Point(9.766666666 50.666666666)
1949,http://www.wikidata.org/entity/Q1345,Philadelphia,Point(-75.163611111 39.952777777)
1949,http://www.wikidata.org/entity/Q41819,Kansas City,Point(-94.583333333 39.05)
1949,http://www.wikidata.org/entity/Q3890,Rheine,Point(7.433333333 52.283333333)
1949,http://www.wikidata.org/entity/Q221283,Cape Coast,Point(-1.25 5.1)
1949,http://www.wikidata.org/entity/Q1555,Guatemala City,Point(-90.52525 14.609861111)
1949,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1949,http://www.wikidata.org/entity/Q782147,Valtice,Point(16.75498066 48.740717231)
1949,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1949,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
1949,http://www.wikidata.org/entity/Q506325,Decatur,Point(-88.944166666 39.851666666)
1949,http://www.wikidata.org/entity/Q1242400,Ermua,Point(-2.5025 43.186666666)
1949,http://www.wikidata.org/entity/Q3894,Kampala,Point(32.581111111 0.313611111)
1949,http://www.wikidata.org/entity/Q888307,Retalhuleu Department,Point(-91.6783 14.5353)
1949,http://www.wikidata.org/entity/Q3306,Panama City,Point(-79.5 9.0)
1949,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1949,http://www.wikidata.org/entity/Q702411,Rheydt,Point(6.45 51.166666666)
1949,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1950,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
1950,http://www.wikidata.org/entity/Q851,Saudi Arabia,Point(44.116667 23.716667)
1950,http://www.wikidata.org/entity/Q47983,North East England,Point(-1.866666666 55.0)
1950,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1950,http://www.wikidata.org/entity/Q851,Saudi Arabia,Point(44.116667 23.716667)
1950,http://www.wikidata.org/entity/Q27230,La Marsa,Point(10.325277777 36.876388888)
1950,http://www.wikidata.org/entity/Q3032873,Djedeida,Point(9.936082 36.850608)
1950,http://www.wikidata.org/entity/Q8717,Seville,Point(-5.983333333 37.383333333)
1950,http://www.wikidata.org/entity/Q262,Algeria,Point(1.0 28.0)
1950,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1950,http://www.wikidata.org/entity/Q687816,Gunjur,Point(-16.766666666 13.183333333)
1950,http://www.wikidata.org/entity/Q687816,Gunjur,Point(-16.733888888 13.201944444)
1950,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
1950,http://www.wikidata.org/entity/Q712832,Volta Region,Point(0.5 6.5)
1950,http://www.wikidata.org/entity/Q5944369,"Abkenar, Gilan",Point(49.333889 37.460556)
1950,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8775 19.075833333)
1950,http://www.wikidata.org/entity/Q2843,Lübeck,Point(10.686388888 53.869722222)
1950,http://www.wikidata.org/entity/Q34404,New Orleans,Point(-90.078333333 29.976111111)
1950,http://www.wikidata.org/entity/Q1011873,Manatuto,Point(126.016666666 -8.516666666)
1950,http://www.wikidata.org/entity/Q3572,Tunis,Point(10.18 36.800833333)
1950,http://www.wikidata.org/entity/Q309475,Al-Ubayyid,Point(30.216666666 13.183333333)
1950,http://www.wikidata.org/entity/Q437,Ljubljana,Point(14.506111111 46.051388888)
1950,http://www.wikidata.org/entity/Q536759,Manitowoc,Point(-87.6810199 44.0990417)
1950,http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,Point(23.656111111 -2.88)
1950,http://www.wikidata.org/entity/Q990448,Seixal,Point(-9.083333333 38.633333333)
1950,http://www.wikidata.org/entity/Q1186,Kerala,Point(76.3 10.0)
1950,http://www.wikidata.org/entity/Q1822959,San Juan Nepomuceno,Point(-75.081111111 9.952222222)
1950,http://www.wikidata.org/entity/Q4682717,Adidome,Point(0.499792 6.07407)
1950,http://www.wikidata.org/entity/Q6057403,Pajacuarán,Point(-102.565513333 20.116893888)
1950,http://www.wikidata.org/entity/Q190847,Alexandroupolis,Point(25.866666666 40.85)
1950,http://www.wikidata.org/entity/Q997062,Chaiyaphum,Point(102.031111111 15.805555555)
1950,http://www.wikidata.org/entity/Q243766,Bucaramanga,Point(-73.116111111 7.118611111)
1950,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1950,http://www.wikidata.org/entity/Q34109,Fargo,Point(-96.789444444 46.877222222)
1950,http://www.wikidata.org/entity/Q7339362,Atoyac de Álvarez,Point(-100.08333333 17.05)
1950,http://www.wikidata.org/entity/Q8678,Rio de Janeiro,Point(-43.205555555 -22.911111111)
1950,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1950,http://www.wikidata.org/entity/Q863327,Bilsdorf,Point(6.82194 49.3839)
1950,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1950,http://www.wikidata.org/entity/Q9911,Den Helder,Point(4.758888888 52.958333333)
1950,http://www.wikidata.org/entity/Q1041,Senegal,Point(-14.283333 14.366667)
1950,http://www.wikidata.org/entity/Q17980,Katherine,Point(132.266667 -14.466667)
1950,http://www.wikidata.org/entity/Q12439,Detroit,Point(-83.0475 42.331666666)
1950,http://www.wikidata.org/entity/Q193802,Oujda,Point(-1.911388888 34.686666666)
1950,http://www.wikidata.org/entity/Q34739,Dayton,Point(-84.2 39.766666666)
1950,http://www.wikidata.org/entity/Q668,India,Point(83.0 22.8)
1950,http://www.wikidata.org/entity/Q44160,Toulon,Point(5.930555555 43.125)
1950,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
1950,http://www.wikidata.org/entity/Q815913,Lagos,Point(3.75 6.583333333)
1950,http://www.wikidata.org/entity/Q1987584,Orsett,Point(0.37 51.51)
1950,http://www.wikidata.org/entity/Q154835,Mogilev,Point(30.34296 53.90894)
1950,http://www.wikidata.org/entity/Q83452,Boinville-en-Mantois,Point(1.756944444 48.930555555)
1950,http://www.wikidata.org/entity/Q1570610,Beaver Dam,Point(-88.836066 43.459967)
1950,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
1950,http://www.wikidata.org/entity/Q597,Lisbon,Point(-9.139016 38.708042)
1950,http://www.wikidata.org/entity/Q26339,Jersey City,Point(-74.06 40.71)
1950,http://www.wikidata.org/entity/Q259253,Buraidah,Point(43.966666666 26.333333333)
1950,http://www.wikidata.org/entity/Q1570610,Beaver Dam,Point(-88.836066 43.459967)
1950,http://www.wikidata.org/entity/Q2112,Bielefeld,Point(8.533333333 52.016666666)
1950,http://www.wikidata.org/entity/Q33705005,Oulad Teima,Point(-9.20197 30.39388)
1950,http://www.wikidata.org/entity/Q170433,Passaic,Point(-74.128888888 40.8575)
1950,http://www.wikidata.org/entity/Q628542,Bad Zwesten,Point(9.183055555 51.049722222)
1950,http://www.wikidata.org/entity/Q1792,Gdańsk,Point(18.6540233 54.3482907)
1950,http://www.wikidata.org/entity/Q2933,Asunción,Point(-57.633333333 -25.3)
1950,http://www.wikidata.org/entity/Q899813,Brattleboro,Point(-72.614444444 42.861944444)
1950,http://www.wikidata.org/entity/Q2841,Bogotá,Point(-74.08175 4.60971)
1950,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
1950,http://www.wikidata.org/entity/Q27230,La Marsa,Point(10.325277777 36.876388888)
1950,http://www.wikidata.org/entity/Q234735,Meudon,Point(2.240277777 48.8075)
1950,http://www.wikidata.org/entity/Q1408,New Jersey,Point(-74.5 40.0)
1950,http://www.wikidata.org/entity/Q138391,Paterson,Point(-74.163055555 40.915555555)
1950,http://www.wikidata.org/entity/Q2966,Heidelberg,Point(8.71 49.412222222)
1950,http://www.wikidata.org/entity/Q9832,Eindhoven,Point(5.484166666 51.434444444)
1950,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
1950,http://www.wikidata.org/entity/Q902,Bangladesh,Point(89.866667 24.016667)
1950,http://www.wikidata.org/entity/Q13206804,Sabay,Point(50.300922 55.993177)
1950,http://www.wikidata.org/entity/Q9365,Dushanbe,Point(68.786388888 38.573055555)
1951,http://www.wikidata.org/entity/Q1218,Jerusalem,Point(35.225555555 31.778888888)
1951,http://www.wikidata.org/entity/Q1054923,British Hong Kong,Point(114.16 22.28)
1951,http://www.wikidata.org/entity/Q34,Sweden,Point(15.0 61.0)
1951,http://www.wikidata.org/entity/Q143227,Saint-Georges,Point(-70.666666666 46.116666666)
1951,http://www.wikidata.org/entity/Q2573328,Manicaragua,Point(-79.976388888 22.15)
1951,http://www.wikidata.org/entity/Q2066,Essen,Point(7.013055555 51.450833333)
1951,http://www.wikidata.org/entity/Q1963,Khartoum,Point(32.52654 15.60308)
1951,http://www.wikidata.org/entity/Q833,Malaysia,Point(102.314361666 3.7805111)
1951,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
1951,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
1951,http://www.wikidata.org/entity/Q202195,Tunceli,Point(39.548055555 39.106111111)
1951,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
1951,http://www.wikidata.org/entity/Q13934,Rubí,Point(2.0325 41.493333333)
1951,http://www.wikidata.org/entity/Q867586,Salt,Point(35.727222222 32.039166666)
1951,http://www.wikidata.org/entity/Q93230,Rawalpindi,Point(73.0679 33.6007)
1951,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
1951,http://www.wikidata.org/entity/Q158119,Ramallah,Point(35.201666666 31.896944444)
1951,http://www.wikidata.org/entity/Q131429,Oaxaca de Juárez,Point(-96.725277777 17.060555555)
1951,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1951,http://www.wikidata.org/entity/Q2439097,Ustia,Point(29.128333333 47.255)
1951,http://www.wikidata.org/entity/Q328153,Damanhur,Point(30.466666666 31.05)
1951,http://www.wikidata.org/entity/Q16520,Busan,Point(129.075 35.18)
1951,http://www.wikidata.org/entity/Q923811,New Amsterdam,Point(-57.516666666 6.25)
1951,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
1951,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
1951,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
1951,http://www.wikidata.org/entity/Q429908,Benue State,Point(8.75 7.333333333)
1951,http://www.wikidata.org/entity/Q2412938,Bahushewsk,Point(30.212222222 54.843333333)
1951,http://www.wikidata.org/entity/Q23556,Atlanta,Point(-84.390277777 33.756944444)
1951,http://www.wikidata.org/entity/Q323986,Prijedor,Point(16.7 44.966666666)
1951,http://www.wikidata.org/entity/Q8826,Palma,Point(2.649722222 39.566666666)
1951,http://www.wikidata.org/entity/Q10282,Pamplona,Point(-1.65 42.816666666)
1951,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1951,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1951,http://www.wikidata.org/entity/Q1897,Cagliari,Point(9.116666666 39.216666666)
1951,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
1951,http://www.wikidata.org/entity/Q3718,Dakar,Point(-17.457222222 14.731944444)
1951,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
1951,http://www.wikidata.org/entity/Q45604,Kandahar,Point(65.715833333 31.62)
1951,http://www.wikidata.org/entity/Q19689,Tirana,Point(19.817777777 41.328888888)
1951,http://www.wikidata.org/entity/Q682226,Izalco,Point(-89.675094444 13.746363888)
1951,http://www.wikidata.org/entity/Q474080,Amorebieta-Etxano,Point(-2.734166666 43.219166666)
1951,http://www.wikidata.org/entity/Q44989,Tulsa,Point(-95.937222222 36.131388888)
1951,http://www.wikidata.org/entity/Q28848,Saint Paul,Point(-93.093611111 44.944166666)
1951,http://www.wikidata.org/entity/Q147738,Saint Helier,Point(-2.11 49.185833333)
1951,http://www.wikidata.org/entity/Q1703230,Bazar-Korgon,Point(72.74 41.07)
1951,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1951,http://www.wikidata.org/entity/Q1055,Hamburg,Point(10.0 53.55)
1951,http://www.wikidata.org/entity/Q760603,Belur,Point(75.864722222 13.164166666)
1951,http://www.wikidata.org/entity/Q1907695,Chanute,Point(-95.456388888 37.676944444)
1951,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
1951,http://www.wikidata.org/entity/Q865,Taiwan,Point(121.0 24.0)
1951,http://www.wikidata.org/entity/Q28848,Saint Paul,Point(-93.093611111 44.944166666)
1951,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
1951,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1951,http://www.wikidata.org/entity/Q2104746,Port Jefferson,Point(-73.0622 40.9461)
1951,http://www.wikidata.org/entity/Q3846,Minden,Point(8.916666666 52.288333333)
1951,http://www.wikidata.org/entity/Q13376,Pistoia,Point(10.916666666 43.933333333)
1951,http://www.wikidata.org/entity/Q270230,"8th arrondissement of Paris",Point(2.311111111 48.874166666)
1951,http://www.wikidata.org/entity/Q19660,Bucharest,Point(26.097777777 44.413361111)
1951,http://www.wikidata.org/entity/Q492545,Pandan,Point(122.096111111 11.720555555)
1951,http://www.wikidata.org/entity/Q1555,Guatemala City,Point(-90.52525 14.609861111)
1951,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
1951,http://www.wikidata.org/entity/Q34006,Hollywood,Point(-118.326666666 34.098333333)
1951,http://www.wikidata.org/entity/Q136411,Zhukovka,Point(33.728055555 53.533888888)
1951,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8775 19.075833333)
1951,http://www.wikidata.org/entity/Q550974,Atarfe,Point(-3.686388888 37.222777777)
1951,http://www.wikidata.org/entity/Q12439,Detroit,Point(-83.0475 42.331666666)
1951,http://www.wikidata.org/entity/Q11492,Mataró,Point(2.45 41.533333333)
1951,http://www.wikidata.org/entity/Q13030,Curicó,Point(-71.2394 -34.9854)
1952,http://www.wikidata.org/entity/Q87,Alexandria,Point(29.8925 31.1975)
1952,http://www.wikidata.org/entity/Q1408,New Jersey,Point(-74.5 40.0)
1952,http://www.wikidata.org/entity/Q774,Guatemala,Point(-90.25 15.5)
1952,http://www.wikidata.org/entity/Q1156,Mumbai,Point(72.8775 19.075833333)
1952,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
1952,http://www.wikidata.org/entity/Q79861,Michoacán,Point(-101.91 19.21)
1952,http://www.wikidata.org/entity/Q854,Sri Lanka,Point(81.0 7.0)
1952,http://www.wikidata.org/entity/Q140631,Tainan,Point(120.183333333 22.983333333)
1952,http://www.wikidata.org/entity/Q133116,Hamilton,Point(-79.869166666 43.256666666)
1952,http://www.wikidata.org/entity/Q3349,Côtes-d'Armor,Point(-2.833333333 48.333333333)
1952,http://www.wikidata.org/entity/Q36687,Victoria,Point(144.281111111 -36.854166666)
1952,http://www.wikidata.org/entity/Q174,São Paulo,Point(-46.633947222 -23.550394444)
1952,http://www.wikidata.org/entity/Q12273,Gijón,Point(-5.67732 43.52931)
1952,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
1952,http://www.wikidata.org/entity/Q8692,Bilbao,Point(-2.953333333 43.262222222)
1952,http://www.wikidata.org/entity/Q1930,Ottawa,Point(-75.695 45.424722222)
